order_id,customer_id,product_id,product_name,quantity,price_per_unit,total_amount,sale_date
9997,CUST-0079,1012,Стартер,6,5011.6,30069.59,2025-10-22
9998,CUST-0456,1006,Амортизатор передний,11,2281.35,25094.86,2025-07-21
9999,CUST-0114,1011,Генератор,9,4053.26,36479.31,2025-02-09
10000,CUST-0190,1014,Аккумулятор 75Ah,20,4184.48,83689.7,2025-07-01
10001,CUST-0174,1020,Лампы H7,2,6067.33,12134.66,2025-04-26
10002,CUST-0477,1012,Стартер,10,3777.47,37774.73,2025-04-15
10003,CUST-0131,1015,Моторное масло 5W-40,6,6349.86,38099.16,2025-08-12
10004,CUST-0382,1014,Аккумулятор 75Ah,15,5733.85,86007.69,2025-03-06
10005,CUST-0247,1006,Амортизатор передний,14,2911.51,40761.16,2025-07-19
10006,CUST-0226,1003,Масляный фильтр,16,1440.08,23041.32,2025-10-29
10007,CUST-0385,1001,Тормозные колодки передние,9,1051.78,9466.02,2025-06-21
10008,CUST-0388,1006,Амортизатор передний,5,2294.25,11471.23,2025-03-29
10009,CUST-0219,1002,Тормозные колодки задние,12,1298.69,15584.23,2025-05-14
10010,CUST-0231,1005,Свечи зажигания,12,2002.85,24034.23,2025-09-30
10011,CUST-0247,1002,Тормозные колодки задние,13,1135.91,14766.79,2025-02-12
10012,CUST-0332,1020,Лампы H7,13,5610.0,72930.06,2025-04-07
10013,CUST-0468,1010,Радиатор охлаждения,17,3933.55,66870.34,2025-04-24
10014,CUST-0063,1003,Масляный фильтр,4,1517.62,6070.5,2025-06-28
10015,CUST-0453,1013,Аккумулятор 60Ah,11,4189.78,46087.63,2025-10-17
10016,CUST-0048,1020,Лампы H7,12,6009.1,72109.26,2025-02-19
10017,CUST-0131,1011,Генератор,9,4569.13,41122.2,2025-01-03
10018,CUST-0380,1003,Масляный фильтр,12,1264.32,15171.86,2025-05-14
10019,CUST-0404,1007,Амортизатор задний,15,2937.45,44061.73,2025-02-01
10020,CUST-0014,1017,Тормозная жидкость DOT-4,14,6739.64,94354.9,2025-09-29
10021,CUST-0368,1017,Тормозная жидкость DOT-4,8,5553.71,44429.65,2025-07-09
10022,CUST-0487,1012,Стартер,17,4628.56,78685.55,2025-04-25
10023,CUST-0325,1014,Аккумулятор 75Ah,9,4641.37,41772.36,2025-10-15
10024,CUST-0230,1015,Моторное масло 5W-40,12,5876.75,70520.97,2025-10-22
10025,CUST-0179,1019,Лампы H4,16,5932.35,94917.53,2025-05-30
10026,CUST-0030,1006,Амортизатор передний,19,2647.98,50311.56,2025-06-05
10027,CUST-0409,1007,Амортизатор задний,13,2846.47,37004.13,2025-09-02
10028,CUST-0300,1011,Генератор,13,4087.09,53132.15,2025-09-11
10029,CUST-0355,1017,Тормозная жидкость DOT-4,11,4896.61,53862.72,2025-08-20
10030,CUST-0247,1017,Тормозная жидкость DOT-4,14,6905.08,96671.11,2025-04-03
10031,CUST-0262,1011,Генератор,8,3342.18,26737.45,2025-02-24
10032,CUST-0440,1011,Генератор,17,3259.27,55407.59,2025-07-26
10033,CUST-0474,1015,Моторное масло 5W-40,17,5683.66,96622.22,2025-11-01
10034,CUST-0434,1009,Помпа водяная,12,2898.92,34787.08,2025-11-05
10035,CUST-0212,1008,Ремень ГРМ,6,3504.33,21025.95,2025-09-04
10036,CUST-0080,1003,Масляный фильтр,19,1635.57,31075.8,2025-08-26
10037,CUST-0461,1011,Генератор,6,3601.59,21609.53,2025-02-24
10038,CUST-0373,1001,Тормозные колодки передние,1,1021.45,1021.45,2025-11-15
10039,CUST-0098,1012,Стартер,20,4621.1,92422.04,2025-06-12
10040,CUST-0180,1003,Масляный фильтр,18,1779.54,32031.66,2025-08-20
10041,CUST-0093,1002,Тормозные колодки задние,12,1101.95,13223.46,2025-01-22
10042,CUST-0114,1019,Лампы H4,8,6237.71,49901.68,2025-12-17
10043,CUST-0414,1001,Тормозные колодки передние,3,858.19,2574.57,2025-07-28
10044,CUST-0247,1009,Помпа водяная,4,3604.94,14419.78,2025-03-22
10045,CUST-0030,1019,Лампы H4,10,5436.33,54363.25,2025-04-19
10046,CUST-0488,1014,Аккумулятор 75Ah,16,4656.22,74499.44,2025-01-08
10047,CUST-0114,1013,Аккумулятор 60Ah,19,5213.72,99060.72,2025-03-20
10048,CUST-0037,1017,Тормозная жидкость DOT-4,19,5382.15,102260.85,2025-02-16
10049,CUST-0453,1015,Моторное масло 5W-40,3,6019.01,18057.03,2025-01-18
10050,CUST-0236,1008,Ремень ГРМ,16,2534.95,40559.15,2025-02-21
10051,CUST-0235,1017,Тормозная жидкость DOT-4,9,5728.76,51558.81,2025-10-30
10052,CUST-0410,1002,Тормозные колодки задние,18,1232.63,22187.35,2025-12-24
10053,CUST-0327,1008,Ремень ГРМ,16,2770.18,44322.92,2025-02-24
10054,CUST-0230,1014,Аккумулятор 75Ah,19,5589.31,106196.88,2025-06-26
10055,CUST-0212,1020,Лампы H7,6,6848.43,41090.58,2025-01-25
10056,CUST-0205,1003,Масляный фильтр,2,1260.14,2520.28,2025-11-23
10057,CUST-0027,1020,Лампы H7,15,6794.28,101914.26,2025-01-01
10058,CUST-0263,1020,Лампы H7,15,5651.38,84770.66,2025-04-21
10059,CUST-0353,1005,Свечи зажигания,12,2301.0,27612.06,2025-07-23
10060,CUST-0194,1013,Аккумулятор 60Ah,3,4770.33,14311.0,2025-02-18
10061,CUST-0403,1001,Тормозные колодки передние,17,1091.4,18553.85,2025-05-05
10062,CUST-0032,1015,Моторное масло 5W-40,2,4263.76,8527.51,2025-01-11
10063,CUST-0385,1004,Воздушный фильтр,1,2189.41,2189.41,2025-03-13
10064,CUST-0203,1005,Свечи зажигания,4,1898.11,7592.46,2025-10-14
10065,CUST-0050,1007,Амортизатор задний,20,2297.07,45941.34,2025-01-19
10066,CUST-0458,1004,Воздушный фильтр,3,2071.03,6213.08,2025-10-07
10067,CUST-0405,1003,Масляный фильтр,13,1603.93,20851.12,2025-05-18
10068,CUST-0196,1019,Лампы H4,4,5263.63,21054.51,2025-08-26
10069,CUST-0245,1014,Аккумулятор 75Ah,20,5036.32,100726.48,2025-02-03
10070,CUST-0157,1002,Тормозные колодки задние,4,1140.81,4563.22,2025-02-10
10071,CUST-0092,1003,Масляный фильтр,14,1393.36,19507.01,2025-10-14
10072,CUST-0291,1005,Свечи зажигания,5,2067.45,10337.26,2025-07-15
10073,CUST-0470,1009,Помпа водяная,5,4004.14,20020.71,2025-10-30
10074,CUST-0063,1011,Генератор,17,4275.57,72684.75,2025-08-10
10075,CUST-0460,1015,Моторное масло 5W-40,5,4480.66,22403.32,2025-09-06
10076,CUST-0130,1001,Тормозные колодки передние,5,1054.78,5273.89,2025-06-04
10077,CUST-0019,1020,Лампы H7,13,6369.4,82802.2,2025-03-22
10078,CUST-0043,1009,Помпа водяная,6,3988.94,23933.66,2025-09-23
10079,CUST-0135,1005,Свечи зажигания,11,2479.6,27275.62,2025-11-22
10080,CUST-0239,1017,Тормозная жидкость DOT-4,2,5536.92,11073.84,2025-06-26
10081,CUST-0451,1020,Лампы H7,11,5505.43,60559.7,2025-03-29
10082,CUST-0334,1010,Радиатор охлаждения,5,4452.59,22262.93,2025-03-12
10083,CUST-0192,1014,Аккумулятор 75Ah,7,4490.22,31431.51,2025-04-02
10084,CUST-0323,1008,Ремень ГРМ,4,3324.33,13297.32,2025-06-14
10085,CUST-0483,1010,Радиатор охлаждения,17,3663.95,62287.12,2025-03-05
10086,CUST-0009,1007,Амортизатор задний,5,2252.68,11263.39,2025-07-25
10087,CUST-0327,1003,Масляный фильтр,7,1634.76,11443.3,2025-03-08
10088,CUST-0269,1001,Тормозные колодки передние,8,789.7,6317.6,2025-08-01
10089,CUST-0403,1015,Моторное масло 5W-40,14,6017.37,84243.14,2025-08-25
10090,CUST-0086,1009,Помпа водяная,10,3462.34,34623.36,2025-04-02
10091,CUST-0256,1017,Тормозная жидкость DOT-4,16,6067.27,97076.3,2025-04-10
10092,CUST-0428,1020,Лампы H7,2,5620.72,11241.43,2025-06-03
10093,CUST-0358,1020,Лампы H7,14,6133.58,85870.06,2025-10-24
10094,CUST-0230,1013,Аккумулятор 60Ah,14,4483.89,62774.45,2025-08-12
10095,CUST-0324,1006,Амортизатор передний,19,2378.34,45188.5,2025-03-22
10096,CUST-0160,1020,Лампы H7,14,8100.05,113400.69,2025-11-09
10097,CUST-0327,1020,Лампы H7,3,7994.04,23982.13,2025-01-22
10098,CUST-0213,1009,Помпа водяная,16,2919.14,46706.19,2025-06-02
10099,CUST-0426,1020,Лампы H7,11,7878.51,86663.66,2025-06-14
10100,CUST-0466,1017,Тормозная жидкость DOT-4,9,6490.66,58415.92,2025-07-28
10101,CUST-0485,1012,Стартер,15,4308.18,64622.7,2025-03-02
10102,CUST-0102,1008,Ремень ГРМ,15,2639.08,39586.14,2025-05-11
10103,CUST-0298,1006,Амортизатор передний,15,2501.99,37529.78,2025-04-19
10104,CUST-0238,1006,Амортизатор передний,17,2908.92,49451.66,2025-04-21
10105,CUST-0393,1005,Свечи зажигания,6,2455.1,14730.57,2025-07-13
10106,CUST-0376,1014,Аккумулятор 75Ah,11,4514.12,49655.29,2025-10-01
10107,CUST-0157,1010,Радиатор охлаждения,5,3749.43,18747.15,2025-11-01
10108,CUST-0176,1010,Радиатор охлаждения,14,4032.89,56460.46,2025-11-18
10109,CUST-0374,1009,Помпа водяная,2,3010.02,6020.04,2025-01-16
10110,CUST-0436,1001,Тормозные колодки передние,5,991.2,4956.0,2025-06-03
10111,CUST-0388,1008,Ремень ГРМ,13,3019.65,39255.4,2025-10-16
10112,CUST-0104,1010,Радиатор охлаждения,12,4348.68,52184.17,2025-10-11
10113,CUST-0111,1018,Щётки стеклоочистителя,6,7458.1,44748.61,2025-03-11
10114,CUST-0171,1008,Ремень ГРМ,10,3486.83,34868.28,2025-05-06
10115,CUST-0264,1007,Амортизатор задний,12,2686.05,32232.56,2025-03-24
10116,CUST-0376,1005,Свечи зажигания,17,2273.84,38655.22,2025-08-01
10117,CUST-0156,1012,Стартер,16,4673.98,74783.65,2025-11-06
10118,CUST-0114,1005,Свечи зажигания,1,2601.55,2601.55,2025-12-25
10119,CUST-0104,1020,Лампы H7,18,5501.99,99035.84,2025-04-30
10120,CUST-0314,1015,Моторное масло 5W-40,13,4405.6,57272.84,2025-02-09
10121,CUST-0005,1012,Стартер,15,4343.19,65147.81,2025-02-20
10122,CUST-0041,1010,Радиатор охлаждения,3,3172.8,9518.4,2025-07-02
10123,CUST-0429,1017,Тормозная жидкость DOT-4,4,6262.18,25048.73,2025-03-20
10124,CUST-0313,1007,Амортизатор задний,3,2647.86,7943.59,2025-05-20
10125,CUST-0184,1006,Амортизатор передний,18,2073.31,37319.59,2025-10-07
10126,CUST-0296,1015,Моторное масло 5W-40,13,4967.99,64583.89,2025-02-02
10127,CUST-0230,1013,Аккумулятор 60Ah,7,5434.43,38040.99,2025-11-23
10128,CUST-0225,1012,Стартер,1,4145.97,4145.97,2025-11-07
10129,CUST-0190,1005,Свечи зажигания,4,2512.78,10051.14,2025-02-02
10130,CUST-0048,1002,Тормозные колодки задние,20,1278.33,25566.63,2025-02-01
10131,CUST-0151,1001,Тормозные колодки передние,19,1070.61,20341.58,2025-04-24
10132,CUST-0250,1001,Тормозные колодки передние,2,802.18,1604.36,2025-04-26
10133,CUST-0172,1005,Свечи зажигания,1,2342.67,2342.67,2025-07-23
10134,CUST-0330,1019,Лампы H4,10,5633.34,56333.44,2025-07-31
10135,CUST-0325,1007,Амортизатор задний,18,2259.59,40672.55,2025-09-27
10136,CUST-0479,1006,Амортизатор передний,13,2863.51,37225.59,2025-03-26
10137,CUST-0116,1013,Аккумулятор 60Ah,15,4532.22,67983.23,2025-12-22
10138,CUST-0041,1004,Воздушный фильтр,3,1732.05,5196.14,2025-02-01
10139,CUST-0306,1015,Моторное масло 5W-40,11,4735.95,52095.47,2025-09-15
10140,CUST-0137,1016,Антифриз G12,3,5121.72,15365.17,2025-04-06
10141,CUST-0114,1014,Аккумулятор 75Ah,10,4268.06,42680.56,2025-01-16
10142,CUST-0455,1013,Аккумулятор 60Ah,9,5119.76,46077.8,2025-02-27
10143,CUST-0104,1010,Радиатор охлаждения,7,3759.32,26315.23,2025-09-17
10144,CUST-0363,1003,Масляный фильтр,14,1560.76,21850.69,2025-03-10
10145,CUST-0466,1018,Щётки стеклоочистителя,20,7082.77,141655.38,2025-06-09
10146,CUST-0337,1002,Тормозные колодки задние,12,1266.15,15193.81,2025-08-31
10147,CUST-0299,1009,Помпа водяная,8,3516.76,28134.11,2025-05-30
10148,CUST-0261,1016,Антифриз G12,11,4800.56,52806.17,2025-10-29
10149,CUST-0171,1016,Антифриз G12,6,5966.3,35797.82,2025-11-07
10150,CUST-0302,1015,Моторное масло 5W-40,19,5431.19,103192.56,2025-10-06
10151,CUST-0148,1006,Амортизатор передний,6,2925.77,17554.61,2025-06-24
10152,CUST-0334,1012,Стартер,10,3546.17,35461.66,2025-05-24
10153,CUST-0058,1005,Свечи зажигания,4,1768.66,7074.65,2025-06-03
10154,CUST-0057,1019,Лампы H4,20,6298.57,125971.38,2025-08-31
10155,CUST-0144,1015,Моторное масло 5W-40,17,4933.66,83872.25,2025-07-10
10156,CUST-0333,1007,Амортизатор задний,19,3081.27,58544.19,2025-01-17
10157,CUST-0280,1012,Стартер,15,4731.06,70965.93,2025-07-14
10158,CUST-0221,1013,Аккумулятор 60Ah,5,5580.88,27904.41,2025-11-01
10159,CUST-0174,1006,Амортизатор передний,7,2236.91,15658.4,2025-05-04
10160,CUST-0322,1001,Тормозные колодки передние,2,1029.77,2059.54,2025-03-07
10161,CUST-0305,1012,Стартер,12,5149.07,61788.88,2025-06-21
10162,CUST-0106,1006,Амортизатор передний,12,2400.31,28803.74,2025-08-21
10163,CUST-0419,1016,Антифриз G12,7,4737.4,33161.8,2025-07-03
10164,CUST-0369,1006,Амортизатор передний,10,2362.15,23621.51,2025-09-08
10165,CUST-0049,1002,Тормозные колодки задние,4,1110.44,4441.77,2025-03-01
10166,CUST-0252,1003,Масляный фильтр,15,1469.41,22041.15,2025-05-02
10167,CUST-0211,1007,Амортизатор задний,12,2876.83,34521.99,2025-03-14
10168,CUST-0064,1010,Радиатор охлаждения,19,3947.97,75011.39,2025-06-22
10169,CUST-0159,1003,Масляный фильтр,11,1517.96,16697.59,2025-06-09
10170,CUST-0281,1008,Ремень ГРМ,18,3119.34,56148.12,2025-09-01
10171,CUST-0119,1003,Масляный фильтр,15,1832.38,27485.72,2025-06-15
10172,CUST-0357,1020,Лампы H7,7,6458.49,45209.4,2025-12-09
10173,CUST-0029,1017,Тормозная жидкость DOT-4,19,4949.08,94032.6,2025-06-29
10174,CUST-0398,1009,Помпа водяная,18,3982.83,71690.93,2025-03-31
10175,CUST-0466,1011,Генератор,14,3508.46,49118.37,2025-09-05
10176,CUST-0144,1007,Амортизатор задний,20,2727.6,54551.93,2025-04-12
10177,CUST-0393,1007,Амортизатор задний,4,2734.27,10937.07,2025-03-20
10178,CUST-0478,1001,Тормозные колодки передние,20,981.14,19622.9,2025-10-09
10179,CUST-0361,1014,Аккумулятор 75Ah,18,5322.43,95803.68,2025-09-01
10180,CUST-0356,1018,Щётки стеклоочистителя,10,5382.93,53829.25,2025-08-30
10181,CUST-0114,1016,Антифриз G12,11,4731.52,52046.76,2025-07-23
10182,CUST-0303,1015,Моторное масло 5W-40,5,4350.17,21750.86,2025-08-14
10183,CUST-0193,1012,Стартер,2,4947.05,9894.1,2025-11-12
10184,CUST-0329,1019,Лампы H4,4,7045.68,28182.71,2025-03-07
10185,CUST-0378,1018,Щётки стеклоочистителя,11,7414.52,81559.73,2025-07-22
10186,CUST-0141,1017,Тормозная жидкость DOT-4,11,6092.76,67020.38,2025-05-30
10187,CUST-0293,1003,Масляный фильтр,14,1428.52,19999.3,2025-05-02
10188,CUST-0043,1007,Амортизатор задний,4,3111.59,12446.35,2025-02-14
10189,CUST-0363,1011,Генератор,13,4479.77,58237.06,2025-10-05
10190,CUST-0088,1011,Генератор,10,4817.01,48170.07,2025-07-18
10191,CUST-0202,1005,Свечи зажигания,4,2203.16,8812.64,2025-12-21
10192,CUST-0210,1001,Тормозные колодки передние,8,1031.32,8250.58,2025-05-08
10193,CUST-0379,1006,Амортизатор передний,8,2684.74,21477.93,2025-03-04
10194,CUST-0075,1018,Щётки стеклоочистителя,11,7167.42,78841.65,2025-11-01
10195,CUST-0205,1003,Масляный фильтр,14,1761.97,24667.58,2025-02-17
10196,CUST-0377,1007,Амортизатор задний,2,3191.08,6382.17,2025-05-04
10197,CUST-0041,1020,Лампы H7,17,8125.58,138134.86,2025-11-28
10198,CUST-0165,1010,Радиатор охлаждения,17,3433.7,58372.82,2025-05-19
10199,CUST-0238,1010,Радиатор охлаждения,7,3044.48,21311.38,2025-11-27
10200,CUST-0391,1010,Радиатор охлаждения,11,4222.31,46445.42,2025-08-19
10201,CUST-0063,1016,Антифриз G12,16,6570.63,105130.09,2025-11-28
10202,CUST-0384,1010,Радиатор охлаждения,14,4232.74,59258.42,2025-06-27
10203,CUST-0206,1004,Воздушный фильтр,17,1657.48,28177.08,2025-05-06
10204,CUST-0114,1007,Амортизатор задний,6,3246.36,19478.14,2025-05-05
10205,CUST-0234,1014,Аккумулятор 75Ah,7,4079.52,28556.61,2025-06-30
10206,CUST-0207,1015,Моторное масло 5W-40,17,5978.97,101642.46,2025-01-29
10207,CUST-0465,1015,Моторное масло 5W-40,2,4647.03,9294.07,2025-06-22
10208,CUST-0196,1001,Тормозные колодки передние,15,1019.65,15294.76,2025-08-07
10209,CUST-0295,1014,Аккумулятор 75Ah,2,5872.69,11745.37,2025-11-25
10210,CUST-0185,1012,Стартер,1,4402.31,4402.31,2025-12-31
10211,CUST-0025,1005,Свечи зажигания,14,1821.64,25503.01,2025-08-04
10212,CUST-0178,1017,Тормозная жидкость DOT-4,20,5723.17,114463.45,2025-04-18
10213,CUST-0131,1005,Свечи зажигания,13,2417.84,31431.9,2025-09-12
10214,CUST-0133,1009,Помпа водяная,4,3641.7,14566.8,2025-02-02
10215,CUST-0386,1006,Амортизатор передний,9,2014.0,18126.0,2025-05-14
10216,CUST-0146,1007,Амортизатор задний,19,2740.45,52068.47,2025-09-21
10217,CUST-0396,1007,Амортизатор задний,11,2905.95,31965.46,2025-07-18
10218,CUST-0035,1002,Тормозные колодки задние,1,1002.67,1002.67,2025-10-10
10219,CUST-0250,1005,Свечи зажигания,1,2538.97,2538.97,2025-02-24
10220,CUST-0283,1013,Аккумулятор 60Ah,7,4745.93,33221.51,2025-03-04
10221,CUST-0298,1019,Лампы H4,7,7116.18,49813.24,2025-11-20
10222,CUST-0049,1005,Свечи зажигания,16,1821.07,29137.13,2025-09-17
10223,CUST-0287,1019,Лампы H4,19,7367.81,139988.45,2025-02-24
10224,CUST-0310,1020,Лампы H7,18,6814.16,122654.8,2025-03-07
10225,CUST-0050,1004,Воздушный фильтр,14,1749.35,24490.96,2025-09-26
10226,CUST-0234,1003,Масляный фильтр,15,1710.64,25659.58,2025-08-04
10227,CUST-0495,1001,Тормозные колодки передние,4,941.78,3767.12,2025-09-24
10228,CUST-0164,1014,Аккумулятор 75Ah,15,5367.35,80510.23,2025-03-06
10229,CUST-0306,1005,Свечи зажигания,14,1864.77,26106.8,2025-02-14
10230,CUST-0315,1011,Генератор,5,4364.95,21824.76,2025-04-26
10231,CUST-0408,1006,Амортизатор передний,17,2107.35,35825.02,2025-07-26
10232,CUST-0042,1014,Аккумулятор 75Ah,11,5587.26,61459.83,2025-09-07
10233,CUST-0043,1016,Антифриз G12,7,4674.82,32723.72,2025-11-11
10234,CUST-0060,1015,Моторное масло 5W-40,10,5459.88,54598.84,2025-05-03
10235,CUST-0407,1011,Генератор,5,4408.94,22044.69,2025-09-08
10236,CUST-0177,1014,Аккумулятор 75Ah,6,5566.84,33401.03,2025-06-25
10237,CUST-0217,1020,Лампы H7,8,8119.24,64953.94,2025-12-04
10238,CUST-0266,1012,Стартер,3,3662.45,10987.35,2025-03-07
10239,CUST-0218,1011,Генератор,14,4474.36,62641.1,2025-11-17
10240,CUST-0306,1011,Генератор,4,3872.98,15491.92,2025-02-26
10241,CUST-0393,1015,Моторное масло 5W-40,6,5246.2,31477.22,2025-06-18
10242,CUST-0212,1009,Помпа водяная,18,3703.19,66657.42,2025-03-30
10243,CUST-0484,1018,Щётки стеклоочистителя,3,7171.12,21513.36,2025-04-10
10244,CUST-0171,1010,Радиатор охлаждения,4,3351.41,13405.64,2025-01-13
10245,CUST-0007,1007,Амортизатор задний,7,2568.66,17980.6,2025-08-31
10246,CUST-0325,1010,Радиатор охлаждения,19,3623.73,68850.81,2025-09-16
10247,CUST-0331,1015,Моторное масло 5W-40,11,5197.44,57171.79,2025-06-01
10248,CUST-0130,1014,Аккумулятор 75Ah,11,4609.13,50700.47,2025-10-03
10249,CUST-0456,1005,Свечи зажигания,4,2200.87,8803.49,2025-09-08
10250,CUST-0338,1007,Амортизатор задний,20,3353.16,67063.21,2025-04-01
10251,CUST-0464,1004,Воздушный фильтр,5,2170.72,10853.58,2025-06-16
10252,CUST-0491,1017,Тормозная жидкость DOT-4,18,6981.15,125660.72,2025-08-30
10253,CUST-0180,1009,Помпа водяная,2,3987.32,7974.63,2025-01-30
10254,CUST-0107,1007,Амортизатор задний,3,2633.0,7898.99,2025-06-08
10255,CUST-0361,1013,Аккумулятор 60Ah,12,3851.04,46212.45,2025-12-06
10256,CUST-0318,1014,Аккумулятор 75Ah,11,5386.62,59252.81,2025-10-16
10257,CUST-0405,1014,Аккумулятор 75Ah,8,5091.03,40728.21,2025-05-17
10258,CUST-0041,1010,Радиатор охлаждения,16,4326.88,69230.06,2025-04-27
10259,CUST-0382,1010,Радиатор охлаждения,3,3248.01,9744.03,2025-05-03
10260,CUST-0426,1017,Тормозная жидкость DOT-4,8,5376.1,43008.81,2025-02-14
10261,CUST-0235,1001,Тормозные колодки передние,14,888.24,12435.38,2025-03-11
10262,CUST-0216,1020,Лампы H7,20,8096.83,161936.69,2025-07-15
10263,CUST-0487,1012,Стартер,14,4837.76,67728.62,2025-01-22
10264,CUST-0444,1014,Аккумулятор 75Ah,16,5263.55,84216.74,2025-05-01
10265,CUST-0193,1020,Лампы H7,8,6088.5,48708.03,2025-08-14
10266,CUST-0434,1016,Антифриз G12,15,5075.83,76137.39,2025-02-18
10267,CUST-0300,1002,Тормозные колодки задние,18,1125.96,20267.34,2025-08-29
10268,CUST-0361,1004,Воздушный фильтр,4,1889.83,7559.32,2025-01-29
10269,CUST-0469,1001,Тормозные колодки передние,7,1001.73,7012.08,2025-05-21
10270,CUST-0172,1002,Тормозные колодки задние,20,1367.87,27357.38,2025-09-19
10271,CUST-0059,1006,Амортизатор передний,16,2736.01,43776.1,2025-09-06
10272,CUST-0469,1007,Амортизатор задний,5,3167.48,15837.39,2025-01-28
10273,CUST-0224,1007,Амортизатор задний,3,2997.35,8992.05,2025-07-23
10274,CUST-0360,1013,Аккумулятор 60Ah,10,5439.63,54396.32,2025-07-04
10275,CUST-0244,1004,Воздушный фильтр,17,2199.07,37384.21,2025-09-18
10276,CUST-0329,1017,Тормозная жидкость DOT-4,16,6450.84,103213.52,2025-11-15
10277,CUST-0156,1015,Моторное масло 5W-40,17,5416.85,92086.51,2025-06-29
10278,CUST-0451,1017,Тормозная жидкость DOT-4,16,6220.64,99530.3,2025-07-02
10279,CUST-0051,1015,Моторное масло 5W-40,19,5263.82,100012.49,2025-05-30
10280,CUST-0493,1020,Лампы H7,3,6759.79,20279.36,2025-11-05
10281,CUST-0445,1010,Радиатор охлаждения,14,3100.55,43407.76,2025-11-10
10282,CUST-0465,1002,Тормозные колодки задние,13,1294.45,16827.89,2025-04-01
10283,CUST-0050,1008,Ремень ГРМ,19,3503.79,66572.04,2025-01-11
10284,CUST-0391,1018,Щётки стеклоочистителя,7,7370.64,51594.46,2025-09-10
10285,CUST-0439,1017,Тормозная жидкость DOT-4,13,5682.15,73867.89,2025-08-06
10286,CUST-0155,1018,Щётки стеклоочистителя,20,6428.25,128565.09,2025-03-16
10287,CUST-0483,1001,Тормозные колодки передние,1,835.87,835.87,2025-07-17
10288,CUST-0026,1011,Генератор,2,4292.4,8584.8,2025-06-12
10289,CUST-0140,1005,Свечи зажигания,9,1832.06,16488.54,2025-03-28
10290,CUST-0192,1002,Тормозные колодки задние,15,1498.85,22482.7,2025-02-18
10291,CUST-0430,1008,Ремень ГРМ,7,2921.64,20451.45,2025-10-16
10292,CUST-0224,1010,Радиатор охлаждения,20,3560.34,71206.87,2025-01-28
10293,CUST-0353,1008,Ремень ГРМ,19,3021.98,57417.56,2025-02-06
10294,CUST-0499,1001,Тормозные колодки передние,18,851.43,15325.7,2025-11-20
10295,CUST-0303,1019,Лампы H4,6,7232.31,43393.88,2025-09-02
10296,CUST-0106,1002,Тормозные колодки задние,10,1386.39,13863.86,2025-09-25
10297,CUST-0036,1014,Аккумулятор 75Ah,18,4888.44,87991.94,2025-03-15
10298,CUST-0193,1019,Лампы H4,15,6329.34,94940.06,2025-03-19
10299,CUST-0324,1004,Воздушный фильтр,7,1751.45,12260.18,2025-06-14
10300,CUST-0370,1013,Аккумулятор 60Ah,3,5611.88,16835.65,2025-04-27
10301,CUST-0479,1004,Воздушный фильтр,12,2055.78,24669.33,2025-12-07
10302,CUST-0156,1017,Тормозная жидкость DOT-4,7,6374.39,44620.76,2025-10-13
10303,CUST-0186,1019,Лампы H4,19,7122.21,135322.0,2025-05-06
10304,CUST-0468,1003,Масляный фильтр,6,1793.84,10763.04,2025-01-26
10305,CUST-0296,1002,Тормозные колодки задние,17,1382.98,23510.68,2025-01-22
10306,CUST-0016,1010,Радиатор охлаждения,2,4458.57,8917.13,2025-03-31
10307,CUST-0231,1009,Помпа водяная,4,4093.46,16373.83,2025-01-17
10308,CUST-0094,1007,Амортизатор задний,13,3055.94,39727.23,2025-05-05
10309,CUST-0105,1016,Антифриз G12,8,4989.89,39919.12,2025-06-03
10310,CUST-0453,1005,Свечи зажигания,10,1804.78,18047.8,2025-11-17
10311,CUST-0294,1015,Моторное масло 5W-40,4,5953.99,23815.96,2025-09-04
10312,CUST-0389,1013,Аккумулятор 60Ah,6,5334.45,32006.71,2025-09-03
10313,CUST-0338,1016,Антифриз G12,20,6420.51,128410.1,2025-05-31
10314,CUST-0018,1005,Свечи зажигания,20,1905.45,38108.97,2025-02-23
10315,CUST-0137,1016,Антифриз G12,5,5615.39,28076.96,2025-10-05
10316,CUST-0458,1005,Свечи зажигания,3,2369.97,7109.91,2025-02-14
10317,CUST-0375,1016,Антифриз G12,11,6715.27,73867.92,2025-09-09
10318,CUST-0116,1019,Лампы H4,14,5869.35,82170.93,2025-03-15
10319,CUST-0373,1009,Помпа водяная,2,3660.85,7321.7,2025-05-21
10320,CUST-0319,1019,Лампы H4,13,7393.23,96112.02,2025-08-03
10321,CUST-0201,1011,Генератор,3,4241.79,12725.36,2025-03-29
10322,CUST-0248,1016,Антифриз G12,3,5121.79,15365.38,2025-01-27
10323,CUST-0273,1014,Аккумулятор 75Ah,11,5852.03,64372.37,2025-12-19
10324,CUST-0428,1014,Аккумулятор 75Ah,17,4871.75,82819.76,2025-04-20
10325,CUST-0385,1015,Моторное масло 5W-40,17,5040.58,85689.78,2025-08-18
10326,CUST-0498,1015,Моторное масло 5W-40,4,5686.7,22746.8,2025-08-26
10327,CUST-0303,1004,Воздушный фильтр,6,1549.38,9296.26,2025-10-20
10328,CUST-0253,1007,Амортизатор задний,20,3136.2,62723.96,2025-07-14
10329,CUST-0386,1016,Антифриз G12,1,5998.18,5998.18,2025-09-08
10330,CUST-0332,1001,Тормозные колодки передние,1,797.61,797.61,2025-08-13
